transaction_id,customer_id,amount,transaction_hour,is_new_device,device_age_days,location_change,distance_from_last_transaction,transactions_last_10min,failed_attempts,avg_customer_amount,amount_deviation,customer_account_age_days,payment_method,fraud,ml_score,behavioural_score,risk_score,risk_level,recommended_action,risk_reasons
TXN008741,11108,2252.44,15,0,1071,0,10,1,0,392.21,5.73,296,CARD,0,19.25,15,16.7,LOW,ALLOW,High amount deviation
TXN008742,10266,1006.15,15,0,457,0,61,0,0,544.29,1.85,142,UPI,0,34.46,0,13.78,LOW,ALLOW,No major risk signals
TXN008743,11092,794.2,13,0,871,0,37,1,0,614.73,1.29,1130,WALLET,0,23.22,0,9.29,LOW,ALLOW,No major risk signals
TXN008744,10610,2107.15,10,0,1230,0,86,2,0,740.02,2.84,1127,UPI,1,49.21,7,23.88,LOW,ALLOW,Above-normal amount
TXN008745,11370,94.0,18,0,515,0,95,2,0,277.12,0.34,1920,CARD,0,27.6,0,11.04,LOW,ALLOW,No major risk signals
TXN008746,11008,1102.34,10,0,1003,0,95,1,2,403.01,2.73,103,UPI,0,14.45,15,14.78,LOW,ALLOW,Repeated failed attempts | Above-normal amount
TXN008747,10961,2005.83,1,1,6,0,92,2,1,1727.13,1.16,1752,NETBANKING,0,11.86,15,13.75,LOW,ALLOW,New device
TXN008748,12775,810.09,6,0,651,0,94,0,0,253.51,3.18,1328,CARD,0,15.03,7,10.21,LOW,ALLOW,Above-normal amount
TXN008749,10672,648.83,8,1,7,0,58,4,0,575.61,1.13,1049,UPI,0,23.66,23,23.26,LOW,ALLOW,New device | Elevated velocity
TXN008750,12470,1153.57,8,0,878,0,18,0,0,1722.18,0.67,483,UPI,1,62.82,0,25.13,LOW,ALLOW,No major risk signals
TXN008751,11700,2827.16,13,0,1038,0,8,1,1,248.38,11.34,969,NETBANKING,0,13.3,20,17.32,LOW,ALLOW,Extreme amount deviation
TXN008752,12162,1317.36,9,0,669,0,95,3,0,345.0,3.81,1493,UPI,0,42.52,15,26.01,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN008753,12267,504.99,15,0,1063,0,94,0,0,758.21,0.67,220,CARD,0,16.01,0,6.4,LOW,ALLOW,No major risk signals
TXN008754,10030,2526.11,23,1,1,0,68,0,1,346.62,7.27,568,WALLET,1,98.37,45,66.35,MEDIUM,STEP-UP VERIFICATION,New device | Extreme amount deviation | New device + unusual amount
TXN008755,11366,2980.66,17,0,635,0,22,3,0,504.13,5.9,452,UPI,0,13.05,23,19.02,LOW,ALLOW,Elevated velocity | High amount deviation
TXN008756,11400,452.04,0,0,843,0,54,0,0,1260.94,0.36,108,UPI,0,27.45,0,10.98,LOW,ALLOW,No major risk signals
TXN008757,11153,9689.33,23,0,287,0,84,0,0,367.45,26.3,29,UPI,0,21.52,20,20.61,LOW,ALLOW,Extreme amount deviation
TXN008758,10616,897.35,1,0,911,0,19,2,1,297.97,3.0,30,UPI,0,17.36,7,11.14,LOW,ALLOW,Above-normal amount
TXN008759,10538,2010.55,19,1,6,0,12,0,1,840.26,2.39,1214,CARD,0,6.98,22,15.99,LOW,ALLOW,New device | Above-normal amount
TXN008760,12786,1666.27,3,1,0,0,56,2,0,836.73,1.99,1518,NETBANKING,1,16.36,15,15.54,LOW,ALLOW,New device
TXN008761,10870,496.06,1,0,800,0,19,2,0,204.58,2.41,1880,CARD,0,8.27,7,7.51,LOW,ALLOW,Above-normal amount
TXN008762,10100,611.68,3,0,577,0,46,0,2,289.08,2.11,703,CARD,0,18.34,15,16.33,LOW,ALLOW,Repeated failed attempts | Above-normal amount
TXN008763,11412,951.04,22,1,1,0,76,1,1,608.75,1.56,570,CARD,0,12.89,15,14.16,LOW,ALLOW,New device
TXN008764,12739,183.18,5,0,1329,0,6,0,2,860.58,0.21,1433,NETBANKING,0,4.2,8,6.48,LOW,ALLOW,Repeated failed attempts
TXN008765,10940,1804.12,21,0,800,0,33,1,0,341.6,5.27,1305,NETBANKING,0,21.08,15,17.43,LOW,ALLOW,High amount deviation
TXN008766,10340,179.22,3,0,1409,0,55,0,0,602.92,0.3,1056,UPI,0,18.96,0,7.58,LOW,ALLOW,No major risk signals
TXN008767,12908,909.11,17,0,355,0,52,1,0,974.47,0.93,117,CARD,1,73.41,0,29.37,LOW,ALLOW,No major risk signals
TXN008768,11043,507.27,4,0,1028,0,52,1,0,610.92,0.83,845,UPI,0,18.96,0,7.58,LOW,ALLOW,No major risk signals
TXN008769,10037,1468.49,10,0,257,0,80,1,1,427.1,3.43,614,CARD,0,36.69,7,18.88,LOW,ALLOW,Above-normal amount
TXN008770,10659,137.89,12,0,629,0,62,0,0,245.72,0.56,1710,WALLET,0,9.55,0,3.82,LOW,ALLOW,No major risk signals
TXN008771,12033,218.58,2,0,1356,0,29,3,0,427.67,0.51,33,CARD,0,16.45,8,11.38,LOW,ALLOW,Elevated velocity
TXN008772,11560,540.64,18,0,1155,0,67,1,1,607.81,0.89,1862,UPI,0,35.56,0,14.22,LOW,ALLOW,No major risk signals
TXN008773,11656,1395.51,19,0,1346,0,3,1,1,217.96,6.37,785,CARD,0,27.22,15,19.89,LOW,ALLOW,High amount deviation
TXN008774,12975,1083.94,10,0,37,0,36,1,0,318.77,3.39,1781,NETBANKING,0,31.94,7,16.98,LOW,ALLOW,Above-normal amount
TXN008775,11049,2192.37,10,0,643,0,38,2,0,3633.16,0.6,462,CARD,0,32.55,0,13.02,LOW,ALLOW,No major risk signals
TXN008776,10453,984.09,20,0,654,0,35,2,0,167.48,5.84,1652,UPI,0,12.13,15,13.85,LOW,ALLOW,High amount deviation
TXN008777,11704,884.41,1,0,237,0,14,1,0,454.78,1.94,1574,UPI,0,48.9,0,19.56,LOW,ALLOW,No major risk signals
TXN008778,11346,361.1,21,0,1416,0,85,0,0,670.14,0.54,124,UPI,0,22.02,0,8.81,LOW,ALLOW,No major risk signals
TXN008779,12784,742.58,14,0,926,0,74,1,0,876.92,0.85,403,NETBANKING,1,76.7,0,30.68,LOW,ALLOW,No major risk signals
TXN008780,10818,883.08,21,0,1098,0,35,3,0,782.51,1.13,961,CARD,0,34.83,8,18.73,LOW,ALLOW,Elevated velocity
TXN008781,10772,156.56,7,0,487,0,95,0,0,393.24,0.4,1915,UPI,0,30.3,0,12.12,LOW,ALLOW,No major risk signals
TXN008782,10012,421.29,1,0,551,0,18,2,0,868.52,0.48,629,NETBANKING,0,53.0,0,21.2,LOW,ALLOW,No major risk signals
TXN008783,12962,1331.22,7,0,371,0,15,3,1,483.45,2.75,1618,UPI,0,21.43,15,17.57,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN008784,10920,1045.83,23,0,261,0,73,0,0,522.1,2.0,1695,WALLET,0,16.77,7,10.91,LOW,ALLOW,Above-normal amount
TXN008785,10824,724.11,19,1,18,0,80,2,0,271.82,2.65,787,UPI,0,23.22,22,22.49,LOW,ALLOW,New device | Above-normal amount
TXN008786,12418,535.75,22,0,198,0,42,1,0,944.04,0.57,605,UPI,1,73.99,0,29.6,LOW,ALLOW,No major risk signals
TXN008787,11314,204.09,14,0,297,0,5,3,0,744.24,0.27,1437,WALLET,0,3.79,8,6.32,LOW,ALLOW,Elevated velocity
TXN008788,12379,141.31,15,0,778,0,96,2,0,497.48,0.28,1852,WALLET,0,22.87,0,9.15,LOW,ALLOW,No major risk signals
TXN008789,12308,691.81,12,0,1317,0,83,1,0,951.59,0.73,1636,WALLET,0,17.57,0,7.03,LOW,ALLOW,No major risk signals
TXN008790,12017,3183.08,22,0,921,0,13,0,0,366.6,8.66,1022,UPI,0,35.88,20,26.35,LOW,ALLOW,Extreme amount deviation
TXN008791,11228,926.46,16,0,1354,0,27,2,0,329.58,2.8,1135,UPI,0,51.78,7,24.91,LOW,ALLOW,Above-normal amount
TXN008792,10696,2139.21,13,0,629,0,5,2,0,180.63,11.78,275,CARD,0,12.19,20,16.88,LOW,ALLOW,Extreme amount deviation
TXN008793,12734,330.24,13,0,695,0,18,2,0,271.24,1.21,92,UPI,0,20.92,0,8.37,LOW,ALLOW,No major risk signals
TXN008794,10949,1142.16,0,0,371,0,5,1,0,312.3,3.65,946,CARD,0,48.63,7,23.65,LOW,ALLOW,Above-normal amount
TXN008795,12434,493.67,23,1,14,0,4,1,0,217.35,2.26,1767,NETBANKING,0,14.0,22,18.8,LOW,ALLOW,New device | Above-normal amount
TXN008796,12868,477.74,0,0,188,0,65,2,0,350.36,1.36,1753,UPI,0,15.53,0,6.21,LOW,ALLOW,No major risk signals
TXN008797,12515,1690.71,2,0,1407,0,47,1,1,435.06,3.88,1329,UPI,1,54.6,7,26.04,LOW,ALLOW,Above-normal amount
TXN008798,11438,810.47,21,1,10,0,69,4,0,865.89,0.93,255,UPI,0,40.72,23,30.09,LOW,ALLOW,New device | Elevated velocity
TXN008799,10068,276.52,23,0,101,0,13,1,0,1543.09,0.18,1294,UPI,0,7.1,0,2.84,LOW,ALLOW,No major risk signals
TXN008800,11781,975.87,14,0,662,0,77,2,0,474.24,2.05,820,NETBANKING,0,30.92,7,16.57,LOW,ALLOW,Above-normal amount
TXN008801,12247,488.46,4,0,1225,0,93,3,0,654.05,0.75,1020,UPI,0,11.13,8,9.25,LOW,ALLOW,Elevated velocity
TXN008802,12263,263.04,4,0,256,0,44,1,0,704.09,0.37,1740,UPI,0,18.38,0,7.35,LOW,ALLOW,No major risk signals
TXN008803,11969,385.27,3,0,758,0,39,1,0,423.04,0.91,1185,UPI,0,20.84,0,8.33,LOW,ALLOW,No major risk signals
TXN008804,10211,5110.28,13,0,636,0,87,1,1,511.67,9.97,1407,UPI,0,13.58,20,17.43,LOW,ALLOW,Extreme amount deviation
TXN008805,10507,2516.25,19,0,1230,1,1303,1,0,454.71,5.52,1379,NETBANKING,0,25.07,50,40.03,MEDIUM,STEP-UP VERIFICATION,Location change | High amount deviation | Large distance | Location change + large distance
TXN008806,12063,162.01,6,0,628,0,74,2,0,738.63,0.22,680,NETBANKING,0,27.31,0,10.92,LOW,ALLOW,No major risk signals
TXN008807,11521,765.01,21,0,131,0,77,2,0,1019.78,0.75,1528,CARD,0,28.94,0,11.58,LOW,ALLOW,No major risk signals
TXN008808,12931,813.9,23,0,1377,1,966,0,0,115.59,6.98,1860,UPI,0,10.6,50,34.24,LOW,ALLOW,Location change | High amount deviation | Large distance | Location change + large distance
TXN008809,10331,716.13,14,0,1409,1,2040,1,0,2758.91,0.26,1151,UPI,0,26.43,40,34.57,LOW,ALLOW,Location change | Very large distance | Location change + large distance
TXN008810,12764,510.65,10,0,1180,0,28,3,0,624.41,0.82,637,CARD,0,35.31,8,18.92,LOW,ALLOW,Elevated velocity
TXN008811,10550,1694.27,13,1,12,0,47,0,1,144.31,11.66,716,UPI,1,98.81,45,66.52,MEDIUM,STEP-UP VERIFICATION,New device | Extreme amount deviation | New device + unusual amount
TXN008812,11624,2000.78,5,0,611,0,7,2,2,487.72,4.09,1992,CARD,1,20.98,23,22.19,LOW,ALLOW,Repeated failed attempts | High amount deviation
TXN008813,10941,2189.99,9,0,764,0,48,0,1,560.29,3.9,1407,UPI,0,30.72,7,16.49,LOW,ALLOW,Above-normal amount
TXN008814,12303,1188.67,6,0,289,0,6,2,0,322.59,3.67,138,UPI,0,19.63,7,12.05,LOW,ALLOW,Above-normal amount
TXN008815,10727,1506.22,9,0,306,0,23,0,0,656.67,2.29,1236,NETBANKING,0,24.46,7,13.98,LOW,ALLOW,Above-normal amount
TXN008816,10879,669.94,13,0,839,0,4,1,0,213.51,3.12,1870,NETBANKING,0,16.05,7,10.62,LOW,ALLOW,Above-normal amount
TXN008817,12862,235.1,4,1,10,0,83,0,0,245.65,0.95,208,NETBANKING,0,11.98,15,13.79,LOW,ALLOW,New device
TXN008818,10648,229.9,21,1,7,0,63,3,0,1258.72,0.18,776,NETBANKING,0,13.67,23,19.27,LOW,ALLOW,New device | Elevated velocity
TXN008819,10999,435.31,0,0,1425,0,4,1,0,219.9,1.97,938,NETBANKING,0,5.67,0,2.27,LOW,ALLOW,No major risk signals
TXN008820,11521,757.11,18,0,163,0,48,1,0,618.87,1.22,1110,UPI,0,24.31,0,9.73,LOW,ALLOW,No major risk signals
TXN008821,12518,301.67,7,0,1308,0,69,0,0,527.21,0.57,1480,CARD,0,23.88,0,9.55,LOW,ALLOW,No major risk signals
TXN008822,12737,343.65,18,0,916,0,91,0,0,358.77,0.96,1459,UPI,0,33.41,0,13.37,LOW,ALLOW,No major risk signals
TXN008823,11612,650.91,16,0,102,0,14,2,0,294.66,2.2,1704,UPI,0,34.44,7,17.98,LOW,ALLOW,Above-normal amount
TXN008824,12747,1871.5,18,1,14,0,58,2,0,657.95,2.84,517,UPI,0,51.02,22,33.61,LOW,ALLOW,New device | Above-normal amount
TXN008825,12554,1192.94,15,0,1340,0,89,3,1,1026.58,1.16,1085,UPI,0,32.44,8,17.78,LOW,ALLOW,Elevated velocity
TXN008826,11009,430.95,3,0,200,0,20,0,0,1968.78,0.22,187,WALLET,0,6.89,0,2.76,LOW,ALLOW,No major risk signals
TXN008827,11550,933.95,7,0,727,1,2499,1,1,820.67,1.14,1814,UPI,1,31.78,40,36.71,LOW,ALLOW,Location change | Very large distance | Location change + large distance
TXN008828,10803,290.22,3,0,276,0,8,0,1,772.7,0.38,1482,NETBANKING,0,7.96,0,3.19,LOW,ALLOW,No major risk signals
TXN008829,12878,430.96,12,0,383,0,46,0,0,1061.43,0.41,1146,CARD,0,35.29,0,14.12,LOW,ALLOW,No major risk signals
TXN008830,10213,219.51,6,1,1,0,40,0,0,98.53,2.21,1269,UPI,1,86.0,22,47.6,MEDIUM,STEP-UP VERIFICATION,New device | Above-normal amount
TXN008831,10168,1292.73,0,1,11,0,55,3,0,438.58,2.94,1920,NETBANKING,0,15.15,30,24.06,LOW,ALLOW,New device | Elevated velocity | Above-normal amount
TXN008832,10977,706.0,8,0,745,0,73,4,1,471.15,1.5,1199,CARD,0,58.33,8,28.13,LOW,ALLOW,Elevated velocity
TXN008833,11328,785.2,3,0,490,0,47,0,1,610.6,1.28,1584,UPI,0,16.51,0,6.61,LOW,ALLOW,No major risk signals
TXN008834,10145,1781.21,13,0,1258,0,61,2,0,265.37,6.69,1898,UPI,0,24.15,15,18.66,LOW,ALLOW,High amount deviation
TXN008835,11798,384.65,8,0,668,0,88,2,0,804.96,0.48,307,WALLET,0,13.85,0,5.54,LOW,ALLOW,No major risk signals
TXN008836,10515,1335.07,2,0,95,0,84,0,0,156.59,8.47,389,NETBANKING,0,12.15,20,16.86,LOW,ALLOW,Extreme amount deviation
TXN008837,10452,4852.18,14,0,1422,0,97,2,0,544.57,8.89,1644,CARD,0,10.64,20,16.25,LOW,ALLOW,Extreme amount deviation
TXN008838,10059,389.63,4,1,17,0,30,0,0,248.43,1.56,176,WALLET,0,12.38,15,13.95,LOW,ALLOW,New device
TXN008839,10527,237.8,0,0,575,0,65,2,1,515.72,0.46,1587,NETBANKING,0,13.56,0,5.43,LOW,ALLOW,No major risk signals
TXN008840,11023,308.23,10,0,739,0,15,2,1,373.95,0.82,371,UPI,0,32.6,0,13.04,LOW,ALLOW,No major risk signals
TXN008841,12521,1249.25,18,0,73,0,34,2,0,225.14,5.52,850,UPI,1,45.5,15,27.2,LOW,ALLOW,High amount deviation
TXN008842,11564,3961.38,4,1,17,0,48,1,1,287.53,13.73,1487,CARD,1,98.83,45,66.53,MEDIUM,STEP-UP VERIFICATION,New device | Extreme amount deviation | New device + unusual amount
TXN008843,12804,3825.83,21,0,1408,0,30,2,0,1208.83,3.16,513,UPI,0,16.26,7,10.7,LOW,ALLOW,Above-normal amount
TXN008844,12829,1841.19,23,1,18,0,75,1,1,753.17,2.44,1650,UPI,0,33.48,22,26.59,LOW,ALLOW,New device | Above-normal amount
TXN008845,11102,1895.81,16,0,1415,0,53,1,0,745.7,2.54,768,CARD,0,43.7,7,21.68,LOW,ALLOW,Above-normal amount
TXN008846,10432,1332.58,18,0,1443,0,22,2,0,596.49,2.23,466,CARD,0,23.47,7,13.59,LOW,ALLOW,Above-normal amount
TXN008847,11176,1662.93,16,1,3,0,16,3,2,440.86,3.76,868,UPI,0,33.83,38,36.33,LOW,ALLOW,New device | Elevated velocity | Repeated failed attempts | Above-normal amount
TXN008848,10400,1162.34,4,0,104,0,13,1,1,351.63,3.3,1331,NETBANKING,0,54.87,7,26.15,LOW,ALLOW,Above-normal amount
TXN008849,12104,454.96,23,0,497,0,96,0,0,510.99,0.89,934,UPI,0,35.26,0,14.11,LOW,ALLOW,No major risk signals
TXN008850,12233,3852.29,19,0,34,0,47,0,1,762.35,5.05,717,NETBANKING,0,48.26,15,28.3,LOW,ALLOW,High amount deviation
TXN008851,12445,2793.69,8,0,330,1,1309,0,0,951.02,2.93,1698,UPI,0,14.03,42,30.81,LOW,ALLOW,Location change | Above-normal amount | Large distance | Location change + large distance
TXN008852,10604,463.85,21,1,14,0,5,0,0,182.47,2.53,1817,UPI,0,21.05,22,21.62,LOW,ALLOW,New device | Above-normal amount
TXN008853,12835,1558.08,5,0,1254,0,22,5,1,435.08,3.57,194,UPI,0,23.29,27,25.52,LOW,ALLOW,High velocity | Above-normal amount
TXN008854,12205,3109.0,20,0,1352,0,47,0,1,373.2,8.31,427,UPI,0,59.32,20,35.73,LOW,ALLOW,Extreme amount deviation
TXN008855,11810,1281.62,12,1,10,1,1439,1,0,504.68,2.53,724,NETBANKING,0,11.11,67,44.64,MEDIUM,STEP-UP VERIFICATION,New device | Location change | Above-normal amount | Large distance | New device + location change | Location change + large distance
TXN008856,11463,754.04,20,0,978,0,60,2,1,518.82,1.45,786,CARD,0,34.97,0,13.99,LOW,ALLOW,No major risk signals
TXN008857,12636,3026.83,10,0,280,0,30,2,1,406.77,7.42,1708,UPI,0,8.21,20,15.28,LOW,ALLOW,Extreme amount deviation
TXN008858,12513,1115.48,22,0,696,0,4,1,1,810.67,1.37,804,CARD,0,29.39,0,11.75,LOW,ALLOW,No major risk signals
TXN008859,12493,526.53,23,0,1429,0,66,2,0,648.49,0.81,1968,UPI,0,4.04,0,1.62,LOW,ALLOW,No major risk signals
TXN008860,11773,337.77,22,0,1250,0,37,0,1,290.8,1.16,950,UPI,0,11.07,0,4.43,LOW,ALLOW,No major risk signals
TXN008861,12848,74.33,0,0,98,1,1600,2,0,1120.18,0.07,132,CARD,0,6.72,40,26.69,LOW,ALLOW,Location change | Very large distance | Location change + large distance
TXN008862,11553,4803.77,16,0,589,0,30,1,1,501.76,9.55,1270,UPI,0,13.24,20,17.3,LOW,ALLOW,Extreme amount deviation
TXN008863,11096,440.84,5,1,2,0,57,1,2,1290.55,0.34,1477,UPI,0,27.25,23,24.7,LOW,ALLOW,New device | Repeated failed attempts
TXN008864,10928,2037.24,2,0,261,0,53,1,0,312.93,6.49,613,NETBANKING,0,11.9,15,13.76,LOW,ALLOW,High amount deviation
TXN008865,11951,410.62,15,0,358,0,16,0,0,670.18,0.61,1460,CARD,0,25.0,0,10.0,LOW,ALLOW,No major risk signals
TXN008866,11973,1034.75,12,0,822,0,21,4,1,703.62,1.47,70,UPI,0,25.68,8,15.07,LOW,ALLOW,Elevated velocity
TXN008867,12064,1315.89,11,0,1189,0,63,3,0,335.49,3.91,1742,CARD,0,30.42,15,21.17,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN008868,11554,313.17,10,0,772,0,12,1,0,307.51,1.02,921,UPI,0,32.29,0,12.92,LOW,ALLOW,No major risk signals
TXN008869,12778,2025.32,22,0,796,0,43,0,0,407.0,4.96,101,WALLET,0,40.75,15,25.3,LOW,ALLOW,High amount deviation
TXN008870,10325,758.62,1,0,508,0,84,4,0,712.62,1.06,907,WALLET,0,31.1,8,17.24,LOW,ALLOW,Elevated velocity
TXN008871,10994,1436.19,18,0,1114,0,46,0,0,140.49,10.15,243,NETBANKING,0,7.29,20,14.92,LOW,ALLOW,Extreme amount deviation
TXN008872,10612,3091.28,7,1,16,0,84,0,0,460.98,6.69,979,NETBANKING,1,48.51,40,43.4,MEDIUM,STEP-UP VERIFICATION,New device | High amount deviation | New device + unusual amount
TXN008873,12593,1683.58,12,0,1212,0,5,1,1,2315.1,0.73,540,NETBANKING,0,20.36,0,8.14,LOW,ALLOW,No major risk signals
TXN008874,10595,828.32,13,0,996,0,9,0,0,163.81,5.03,1865,UPI,0,20.99,15,17.39,LOW,ALLOW,High amount deviation
TXN008875,10920,4686.5,14,0,428,0,57,0,0,326.38,14.32,1027,CARD,0,27.03,20,22.81,LOW,ALLOW,Extreme amount deviation
TXN008876,10841,864.41,16,0,775,0,39,1,0,1167.16,0.74,797,CARD,0,38.63,0,15.45,LOW,ALLOW,No major risk signals
TXN008877,11225,971.81,14,0,1453,0,13,3,0,247.27,3.91,835,WALLET,0,15.14,15,15.06,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN008878,10343,781.27,20,0,491,0,22,2,1,720.54,1.08,1029,UPI,0,26.07,0,10.43,LOW,ALLOW,No major risk signals
TXN008879,11876,316.79,9,0,393,0,70,1,0,794.06,0.4,1989,CARD,0,40.51,0,16.2,LOW,ALLOW,No major risk signals
TXN008880,10858,288.47,0,0,110,0,87,1,0,291.33,0.99,1775,UPI,0,36.1,0,14.44,LOW,ALLOW,No major risk signals
TXN008881,11423,560.56,11,0,743,0,14,1,1,761.31,0.74,836,UPI,0,22.28,0,8.91,LOW,ALLOW,No major risk signals
TXN008882,10444,379.3,8,0,122,0,86,4,2,203.01,1.86,1663,UPI,0,34.2,16,23.28,LOW,ALLOW,Elevated velocity | Repeated failed attempts
TXN008883,11788,709.09,22,0,903,0,4,1,2,869.1,0.81,1401,UPI,0,7.12,8,7.65,LOW,ALLOW,Repeated failed attempts
TXN008884,10221,1812.09,4,0,101,0,40,1,0,594.31,3.04,1270,UPI,0,32.1,7,17.04,LOW,ALLOW,Above-normal amount
TXN008885,10591,634.15,21,0,1110,0,19,3,0,830.49,0.76,1724,NETBANKING,0,25.92,8,15.17,LOW,ALLOW,Elevated velocity
TXN008886,11030,1082.43,14,0,536,0,51,0,0,270.9,3.98,1324,CARD,0,24.86,7,14.14,LOW,ALLOW,Above-normal amount
TXN008887,11295,584.05,2,0,1482,0,9,1,0,743.23,0.78,1394,NETBANKING,0,2.52,0,1.01,LOW,ALLOW,No major risk signals
TXN008888,11017,7810.94,18,0,749,0,86,0,1,124.67,62.15,1171,UPI,0,34.39,20,25.76,LOW,ALLOW,Extreme amount deviation
TXN008889,12063,3235.7,6,0,628,0,26,1,1,1196.88,2.7,633,CARD,1,59.5,7,28.0,LOW,ALLOW,Above-normal amount
TXN008890,11447,727.44,6,0,427,0,50,0,0,275.63,2.63,251,UPI,0,12.81,7,9.32,LOW,ALLOW,Above-normal amount
TXN008891,12045,1131.58,6,0,489,0,59,2,0,1007.43,1.12,301,CARD,0,32.69,0,13.08,LOW,ALLOW,No major risk signals
TXN008892,10523,287.34,1,0,650,0,94,1,0,950.24,0.3,446,CARD,0,34.84,0,13.93,LOW,ALLOW,No major risk signals
TXN008893,12850,748.26,1,0,1336,0,5,3,1,334.37,2.23,1921,UPI,0,30.26,15,21.1,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN008894,12068,538.98,11,1,19,0,76,2,0,246.72,2.18,769,WALLET,0,48.45,22,32.58,LOW,ALLOW,New device | Above-normal amount
TXN008895,12275,1688.27,4,1,0,0,27,1,0,368.32,4.57,1087,UPI,0,32.86,40,37.15,LOW,ALLOW,New device | High amount deviation | New device + unusual amount
TXN008896,11808,407.17,3,0,126,0,15,0,0,775.02,0.52,537,CARD,0,20.55,0,8.22,LOW,ALLOW,No major risk signals
TXN008897,11311,3674.16,6,0,501,0,16,3,0,943.63,3.89,59,CARD,0,9.61,15,12.85,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN008898,12856,849.28,15,0,294,0,45,2,0,1447.03,0.59,803,NETBANKING,0,37.84,0,15.14,LOW,ALLOW,No major risk signals
TXN008899,11306,428.8,2,0,298,0,94,1,0,1034.37,0.41,808,WALLET,0,29.14,0,11.66,LOW,ALLOW,No major risk signals
TXN008900,12451,922.73,20,0,970,0,9,3,0,603.65,1.53,198,CARD,0,33.65,8,18.26,LOW,ALLOW,Elevated velocity
TXN008901,11089,1679.51,1,0,293,0,30,0,1,221.81,7.54,947,WALLET,0,12.09,20,16.84,LOW,ALLOW,Extreme amount deviation
TXN008902,11672,1397.36,16,0,853,0,58,1,0,933.22,1.5,1546,CARD,0,35.66,0,14.26,LOW,ALLOW,No major risk signals
TXN008903,10436,1025.66,8,0,1045,0,38,2,0,397.73,2.57,691,CARD,0,22.86,7,13.34,LOW,ALLOW,Above-normal amount
TXN008904,10828,1893.13,19,0,36,0,5,0,0,288.81,6.53,1210,CARD,0,36.59,15,23.64,LOW,ALLOW,High amount deviation
TXN008905,12981,1797.26,7,1,1,0,83,1,0,561.69,3.19,228,CARD,0,24.88,22,23.15,LOW,ALLOW,New device | Above-normal amount
TXN008906,10258,1804.9,11,0,428,0,48,0,0,394.08,4.57,668,UPI,0,34.6,15,22.84,LOW,ALLOW,High amount deviation
TXN008907,12003,710.29,6,0,213,1,1582,2,1,319.23,2.22,729,WALLET,0,30.69,47,40.48,MEDIUM,STEP-UP VERIFICATION,Location change | Above-normal amount | Very large distance | Location change + large distance
TXN008908,11989,706.11,13,0,645,0,15,1,0,1468.32,0.48,1289,UPI,0,21.98,0,8.79,LOW,ALLOW,No major risk signals
TXN008909,10102,752.77,15,0,1137,0,24,0,2,497.19,1.51,834,UPI,0,16.76,8,11.5,LOW,ALLOW,Repeated failed attempts
TXN008910,10992,589.95,0,0,469,0,38,1,0,761.11,0.77,367,CARD,0,23.62,0,9.45,LOW,ALLOW,No major risk signals
TXN008911,10768,982.23,9,0,834,0,35,2,1,361.03,2.71,657,UPI,0,30.92,7,16.57,LOW,ALLOW,Above-normal amount
TXN008912,11124,893.57,10,0,1286,0,33,3,0,1146.4,0.78,199,UPI,0,16.83,8,11.53,LOW,ALLOW,Elevated velocity
TXN008913,11221,3665.82,6,0,122,0,71,0,0,418.84,8.73,1881,UPI,1,71.17,20,40.47,MEDIUM,STEP-UP VERIFICATION,Extreme amount deviation
TXN008914,12860,584.59,17,0,818,0,13,3,0,192.58,3.02,1493,NETBANKING,0,18.38,15,16.35,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN008915,12273,388.11,18,0,506,0,56,0,1,496.04,0.78,1042,CARD,0,22.03,0,8.81,LOW,ALLOW,No major risk signals
TXN008916,12990,1554.45,13,0,390,0,48,1,0,753.81,2.06,889,UPI,0,42.18,7,21.07,LOW,ALLOW,Above-normal amount
TXN008917,12510,954.12,16,0,140,0,86,3,0,384.36,2.48,784,WALLET,1,68.31,15,36.32,LOW,ALLOW,Elevated velocity | Above-normal amount
TXN008918,10236,501.0,22,0,1395,0,75,1,1,845.36,0.59,1713,UPI,0,22.25,0,8.9,LOW,ALLOW,No major risk signals
TXN008919,11144,1745.5,18,0,337,0,83,0,0,932.65,1.87,1021,CARD,0,51.65,0,20.66,LOW,ALLOW,No major risk signals
TXN008920,12553,708.29,21,0,446,0,59,1,1,520.74,1.36,1518,NETBANKING,0,19.11,0,7.64,LOW,ALLOW,No major risk signals
TXN008921,12861,3280.14,12,0,106,0,87,2,0,897.1,3.65,1222,WALLET,0,46.6,7,22.84,LOW,ALLOW,Above-normal amount
TXN008922,10766,400.37,22,0,775,0,76,1,0,390.14,1.02,1056,NETBANKING,0,36.95,0,14.78,LOW,ALLOW,No major risk signals
TXN008923,12681,548.01,2,0,636,0,32,3,1,275.88,1.98,306,NETBANKING,0,7.85,8,7.94,LOW,ALLOW,Elevated velocity
TXN008924,10990,1000.76,1,1,13,0,33,1,0,226.8,4.39,337,CARD,0,19.32,40,31.73,LOW,ALLOW,New device | High amount deviation | New device + unusual amount
