transaction_id,customer_id,amount,transaction_hour,is_new_device,device_age_days,location_change,distance_from_last_transaction,transactions_last_10min,failed_attempts,avg_customer_amount,amount_deviation,customer_account_age_days,payment_method,fraud,ml_score,behavioural_score,risk_score,risk_level
TXN001825,10394,1169.54,3,0,277,0,52,2,0,632.06,1.85,1397,CARD,0,19.29,0,7.72,LOW
TXN003751,10631,816.12,23,0,1267,0,4,0,1,701.54,1.16,1001,CARD,0,16.9,0,6.76,LOW
TXN004824,12666,705.11,9,0,1066,0,63,2,1,275.57,2.55,1096,UPI,0,27.21,7,15.09,LOW
TXN003920,10386,757.33,14,0,309,0,7,1,0,308.44,2.45,624,WALLET,1,41.66,7,20.86,LOW
TXN010856,12176,1093.64,7,0,718,0,21,2,0,408.47,2.67,1914,CARD,0,35.4,7,18.36,LOW
TXN009462,12224,1517.7,18,0,252,0,4,0,0,294.34,5.14,136,WALLET,1,30.33,15,21.13,LOW
TXN004157,11424,729.91,12,0,651,0,7,4,1,346.12,2.1,1008,UPI,0,39.49,15,24.8,LOW
TXN002270,12904,214.62,22,0,636,0,57,0,0,269.48,0.79,633,CARD,0,33.29,0,13.32,LOW
TXN003794,11739,4655.64,18,0,1309,0,69,3,0,454.9,10.21,505,UPI,0,45.84,28,35.14,LOW
TXN010128,12873,706.86,8,1,1,0,6,1,1,425.79,1.66,1469,CARD,0,15.43,15,15.17,LOW
TXN003724,10909,1016.32,7,0,426,0,10,2,0,1856.3,0.55,262,CARD,0,13.17,0,5.27,LOW
TXN009785,12847,1906.69,11,0,869,0,65,0,0,318.75,5.96,624,UPI,0,33.21,15,22.28,LOW
TXN001065,11319,1259.35,0,0,204,0,46,1,1,933.01,1.35,1760,UPI,0,22.72,0,9.09,LOW
TXN008694,11743,1302.99,11,0,878,0,98,1,0,484.22,2.69,1003,UPI,0,33.74,7,17.7,LOW
TXN003190,12019,7276.76,14,0,849,0,92,2,0,1476.06,4.93,604,UPI,0,11.01,15,13.4,LOW
TXN010174,11814,1672.63,18,0,1233,0,46,3,1,586.32,2.85,1481,CARD,0,35.28,15,23.11,LOW
TXN011137,11463,364.58,19,0,1192,0,71,1,1,481.98,0.75,1345,UPI,0,23.98,0,9.59,LOW
TXN007774,10997,2695.26,18,0,454,0,33,1,0,407.55,6.6,1624,UPI,0,13.02,15,14.21,LOW
TXN001906,10409,629.07,0,0,634,0,20,2,0,204.25,3.06,1080,UPI,1,30.41,7,16.36,LOW
TXN008311,12808,3892.05,16,0,114,0,73,2,0,238.68,16.24,815,UPI,0,72.68,20,41.07,MEDIUM
TXN003880,10648,328.71,10,0,956,0,47,0,1,837.29,0.39,394,CARD,0,31.78,0,12.71,LOW
TXN003262,11731,1526.53,16,0,467,0,76,0,0,279.98,5.43,1159,CARD,0,31.45,15,21.58,LOW
TXN009973,11777,2597.78,18,0,405,0,25,2,0,552.71,4.69,1660,UPI,0,17.76,15,16.11,LOW
TXN007412,12104,2117.62,8,0,671,0,15,1,0,175.51,12.0,1251,CARD,0,29.91,20,23.97,LOW
TXN001520,11297,932.7,17,0,873,0,91,1,0,1010.12,0.92,403,UPI,0,68.15,0,27.26,LOW
TXN000002,11294,797.61,1,0,1052,0,23,2,0,266.34,2.98,1914,UPI,0,15.3,7,10.32,LOW
TXN002669,10782,437.63,6,0,1151,0,95,5,1,176.47,2.47,1845,UPI,1,10.0,27,20.2,LOW
TXN005233,11630,752.23,9,0,785,0,87,1,0,752.72,1.0,1599,UPI,0,32.38,0,12.95,LOW
TXN010551,11403,70.21,15,0,46,0,56,2,0,246.14,0.28,416,NETBANKING,0,13.74,0,5.49,LOW
TXN006174,11466,120.41,9,0,848,0,64,1,2,226.35,0.53,1244,NETBANKING,0,20.97,8,13.19,LOW
TXN010362,10742,1158.09,12,0,1411,0,8,2,0,379.52,3.04,1152,UPI,0,60.18,7,28.27,LOW
TXN001183,12861,2282.02,10,0,1239,0,37,0,0,825.67,2.76,1141,UPI,0,36.52,7,18.81,LOW
TXN009388,12735,2913.38,21,1,19,0,45,2,0,96.01,30.03,477,NETBANKING,1,98.89,45,66.56,MEDIUM
TXN006193,10380,382.92,12,0,349,0,90,1,0,571.56,0.67,1353,NETBANKING,0,15.44,0,6.18,LOW
TXN005321,12004,2286.78,6,1,9,1,629,1,0,1145.92,1.99,1533,UPI,0,38.03,40,39.21,LOW
TXN007990,11808,2843.07,0,0,571,0,14,2,0,401.55,7.06,1211,CARD,0,29.63,20,23.85,LOW
TXN006473,10494,1759.46,1,0,844,0,66,2,0,1395.24,1.26,1269,NETBANKING,0,29.2,0,11.68,LOW
TXN008239,10602,74.36,20,0,580,0,24,1,1,132.85,0.56,206,CARD,0,36.59,0,14.64,LOW
TXN006300,12430,790.39,0,0,871,0,93,5,0,275.39,2.86,1945,UPI,0,13.63,27,21.65,LOW
TXN011374,11063,769.87,16,0,361,0,45,0,1,596.92,1.29,486,UPI,0,38.5,0,15.4,LOW
TXN007668,10706,463.54,6,0,1213,1,1797,1,0,556.9,0.83,1718,NETBANKING,0,30.23,40,36.09,LOW
TXN007021,12266,568.57,11,0,1284,0,7,2,2,336.79,1.68,495,CARD,0,22.95,8,13.98,LOW
TXN000430,10773,2510.08,22,0,615,1,2392,1,0,1123.75,2.23,1214,UPI,0,37.72,47,43.29,MEDIUM
TXN008723,10355,1321.45,23,0,1433,0,64,1,1,499.47,2.64,1780,UPI,0,37.07,7,19.03,LOW
TXN008475,11052,621.39,10,1,2,0,40,2,1,286.13,2.16,950,CARD,0,19.99,22,21.2,LOW
TXN009048,10976,226.1,15,0,1436,0,97,1,0,533.78,0.42,1662,NETBANKING,0,25.06,0,10.02,LOW
TXN009335,12132,1468.99,8,0,600,0,39,1,0,429.18,3.41,328,NETBANKING,0,16.56,7,10.82,LOW
TXN004099,12801,485.62,10,0,1078,0,66,1,0,439.53,1.1,154,CARD,0,22.88,0,9.15,LOW
TXN005379,10498,1128.33,2,0,630,0,49,0,0,335.24,3.36,221,UPI,0,16.93,7,10.97,LOW
TXN002701,11759,1782.28,19,0,829,0,3,2,0,437.37,4.07,28,WALLET,0,24.74,15,18.89,LOW
TXN001011,11141,738.74,3,0,699,0,24,0,1,1701.22,0.43,27,CARD,0,24.82,0,9.93,LOW
TXN003815,11642,1753.85,17,0,326,0,45,2,0,620.43,2.82,445,CARD,0,25.93,7,14.57,LOW
TXN005771,12146,967.34,4,0,806,0,34,2,0,220.46,4.37,1219,UPI,0,15.84,15,15.34,LOW
TXN004469,12994,2274.05,22,1,16,0,66,3,0,216.43,10.46,1176,UPI,1,98.34,53,71.13,HIGH
TXN002005,12938,298.39,6,0,1114,1,1188,0,0,834.21,0.36,528,WALLET,0,35.72,35,35.29,LOW
TXN009715,11079,1109.24,12,0,1081,0,96,0,0,291.73,3.79,86,UPI,0,7.63,7,7.25,LOW
TXN002885,12096,2441.66,6,0,147,1,2402,4,0,496.38,4.91,1252,CARD,1,96.18,63,76.27,HIGH
TXN005498,11987,519.13,22,0,1008,0,23,2,0,737.3,0.7,569,CARD,0,30.21,0,12.08,LOW
TXN005357,11690,530.52,8,0,1428,0,24,0,0,981.0,0.54,1977,NETBANKING,0,6.25,0,2.5,LOW
TXN004619,12350,1427.38,19,0,1026,0,14,0,0,164.95,8.6,1471,UPI,0,41.19,20,28.48,LOW
TXN008173,12004,744.71,22,0,871,0,85,1,0,348.24,2.13,1405,NETBANKING,0,17.45,7,11.18,LOW
TXN002018,10629,625.66,22,0,1030,0,78,0,0,307.81,2.03,596,UPI,0,19.02,7,11.81,LOW
TXN007102,12317,297.88,15,0,548,0,97,1,0,584.48,0.51,1906,UPI,0,44.71,0,17.88,LOW
TXN002729,12066,709.64,6,1,9,0,56,0,0,220.6,3.2,292,UPI,0,12.45,22,18.18,LOW
TXN000428,11126,771.09,11,1,13,0,52,1,2,163.12,4.7,339,UPI,0,23.3,48,38.12,LOW
TXN007545,11876,1650.75,3,0,84,0,56,3,0,454.37,3.63,621,UPI,0,38.0,15,24.2,LOW
TXN008110,12785,1436.99,15,0,809,0,93,0,0,669.68,2.14,1132,CARD,0,23.47,7,13.59,LOW
TXN005334,10564,5621.06,12,0,185,0,3,0,1,708.89,7.92,363,UPI,0,19.48,20,19.79,LOW
TXN005516,11913,2631.38,8,0,415,0,88,2,2,898.99,2.92,1350,CARD,1,24.72,15,18.89,LOW
TXN009332,10664,382.99,7,0,1438,0,70,2,0,351.19,1.09,1304,WALLET,0,20.87,0,8.35,LOW
TXN004760,12715,764.11,20,0,55,0,86,1,0,825.44,0.92,1538,UPI,0,28.77,0,11.51,LOW
TXN011405,11371,731.26,8,0,623,0,97,2,0,560.18,1.3,661,CARD,0,28.16,0,11.26,LOW
TXN010324,10496,1113.16,19,1,5,0,61,2,0,385.86,2.88,682,CARD,0,20.24,22,21.29,LOW
TXN006368,10953,3171.59,8,0,718,0,12,0,1,177.3,17.79,155,CARD,0,8.27,20,15.31,LOW
TXN001436,10024,2760.37,19,0,393,0,39,0,0,380.6,7.23,227,CARD,0,11.24,20,16.5,LOW
TXN000287,10627,602.15,16,0,845,0,32,1,0,248.23,2.42,146,CARD,0,12.14,7,9.05,LOW
TXN006551,11489,146.0,14,1,0,0,35,1,1,373.17,0.39,21,UPI,0,47.19,15,27.88,LOW
TXN003527,12973,1079.66,14,0,32,0,79,2,1,563.94,1.91,1525,UPI,0,28.97,0,11.59,LOW
TXN005197,10678,591.79,18,1,11,0,83,3,0,814.59,0.73,385,CARD,0,19.36,23,21.55,LOW
TXN007640,12341,456.77,23,0,235,0,31,1,0,121.33,3.73,1699,CARD,0,21.01,7,12.6,LOW
TXN009960,11936,1458.59,0,0,1193,1,1129,0,0,845.88,1.72,1631,WALLET,0,10.46,35,25.18,LOW
TXN002087,10307,1251.05,22,0,183,0,50,1,0,580.22,2.15,527,UPI,0,47.52,7,23.21,LOW
TXN007397,11579,630.35,22,0,58,0,2,1,1,548.53,1.15,76,NETBANKING,0,15.27,0,6.11,LOW
TXN010502,12586,2837.29,21,0,411,1,1006,1,0,451.33,6.27,1035,CARD,0,36.65,50,44.66,MEDIUM
TXN008647,11057,333.82,23,0,62,0,4,0,0,517.02,0.64,199,UPI,0,10.5,0,4.2,LOW
TXN007475,10740,2878.23,19,0,1061,0,4,3,0,492.65,5.83,1473,CARD,0,22.16,23,22.66,LOW
TXN006912,12374,435.17,0,0,1078,0,14,1,1,1781.62,0.24,1052,WALLET,0,20.05,0,8.02,LOW
TXN007252,10729,540.04,9,0,1221,0,83,1,1,491.88,1.1,476,NETBANKING,0,21.38,0,8.55,LOW
TXN010793,10765,933.98,23,0,155,0,63,3,2,159.95,5.8,1720,WALLET,0,27.22,31,29.49,LOW
TXN006846,11724,2028.61,19,0,162,1,448,3,0,116.73,17.23,1174,UPI,0,61.14,43,50.26,MEDIUM
TXN010943,10469,451.83,5,1,15,0,36,0,0,184.54,2.44,985,NETBANKING,0,15.62,22,19.45,LOW
TXN009014,10845,610.37,4,0,784,0,2,2,0,635.92,0.96,829,CARD,1,29.56,0,11.82,LOW
TXN011289,11881,1866.91,22,1,8,0,68,1,0,358.13,5.2,880,NETBANKING,0,49.99,40,44.0,MEDIUM
TXN011002,12862,2554.99,2,0,792,0,7,3,0,647.18,3.94,577,NETBANKING,0,14.57,15,14.83,LOW
TXN006029,12686,775.43,0,1,1,0,92,3,1,619.95,1.25,1213,CARD,0,6.72,23,16.49,LOW
TXN003164,10482,1161.03,9,0,266,0,21,4,0,420.45,2.75,434,CARD,0,29.09,15,20.64,LOW
TXN007854,12156,1368.7,15,0,708,0,22,2,0,194.2,7.01,1383,CARD,0,23.81,20,21.53,LOW
TXN008159,10229,405.02,23,0,263,0,15,1,1,804.06,0.5,418,NETBANKING,1,46.05,0,18.42,LOW
TXN002044,12203,4100.0,1,0,853,1,620,0,0,399.0,10.25,803,UPI,0,34.17,35,34.67,LOW
TXN000156,10540,458.68,12,0,554,0,78,2,1,651.58,0.7,493,CARD,0,17.6,0,7.04,LOW
TXN001021,12137,446.76,5,0,589,0,94,2,0,210.56,2.11,31,UPI,0,6.38,7,6.75,LOW
TXN010138,12764,1064.67,12,0,1324,0,92,0,0,475.67,2.23,1359,UPI,0,18.53,7,11.61,LOW
TXN004072,12001,233.81,12,0,1221,0,52,1,0,720.96,0.32,814,UPI,0,14.41,0,5.77,LOW
TXN011059,10165,1399.81,21,0,62,0,41,2,0,239.93,5.81,207,UPI,1,31.67,15,21.67,LOW
TXN008683,11197,182.15,18,0,1333,0,0,1,0,636.41,0.29,252,CARD,0,8.15,0,3.26,LOW
TXN010364,10203,1972.16,17,0,1406,0,87,0,0,246.18,7.98,332,CARD,0,14.79,20,17.92,LOW
TXN004084,12895,745.87,20,0,178,0,84,1,0,663.57,1.12,1743,NETBANKING,0,15.46,0,6.18,LOW
TXN004380,10887,1559.3,22,1,13,0,45,0,3,664.76,2.34,1459,UPI,0,30.64,37,34.46,LOW
TXN003556,10796,2096.86,19,0,764,0,17,1,0,365.81,5.72,432,CARD,0,33.26,15,22.3,LOW
TXN011524,10829,393.03,5,0,289,0,90,1,1,447.52,0.88,650,UPI,0,32.45,0,12.98,LOW
TXN003141,11698,1080.29,22,0,139,0,18,0,0,429.46,2.51,358,UPI,0,39.86,7,20.14,LOW
TXN010263,10416,479.08,14,0,71,1,1846,1,0,953.42,0.5,641,UPI,0,51.49,40,44.59,MEDIUM
TXN010913,11440,276.93,16,0,884,0,12,1,1,340.25,0.81,1596,UPI,0,56.67,0,22.67,LOW
TXN000069,11129,1466.54,13,0,741,1,644,0,0,408.47,3.58,1708,WALLET,0,29.04,22,24.82,LOW
TXN011588,12756,1021.51,13,0,334,0,58,1,0,567.49,1.8,890,NETBANKING,0,33.12,0,13.25,LOW
TXN000421,10837,469.26,12,0,707,0,77,2,0,202.56,2.31,199,CARD,0,20.57,7,12.43,LOW
TXN007840,11311,806.59,15,0,392,0,19,0,1,374.2,2.15,78,CARD,0,36.96,7,18.98,LOW
TXN007805,12659,3829.51,19,0,143,0,88,2,1,588.73,6.49,594,UPI,0,42.6,15,26.04,LOW
TXN004838,11159,1317.86,7,0,539,0,65,1,1,194.32,6.75,163,UPI,0,18.68,15,16.47,LOW
TXN006777,11351,230.03,15,0,1487,0,56,2,0,1175.9,0.2,1373,CARD,0,20.45,0,8.18,LOW
TXN002240,11408,660.33,14,0,193,0,2,1,0,254.77,2.58,829,WALLET,0,38.29,7,19.51,LOW
TXN001930,10311,363.08,1,0,1074,0,96,0,0,575.19,0.63,1920,UPI,0,24.56,0,9.82,LOW
TXN011323,12523,331.58,17,0,183,0,17,0,1,201.74,1.64,1814,NETBANKING,0,22.47,0,8.99,LOW
TXN008709,12840,2375.51,22,0,1443,0,17,2,3,186.09,12.7,147,CARD,0,10.75,35,25.3,LOW
TXN000773,11168,4832.23,20,0,287,0,29,0,0,1273.19,3.79,1898,CARD,0,7.07,7,7.03,LOW
TXN009832,11360,329.01,14,1,18,0,21,1,1,893.5,0.37,1613,CARD,0,27.17,15,19.87,LOW
TXN011186,10541,2703.62,15,0,852,0,99,0,0,473.96,5.69,119,UPI,0,28.75,15,20.5,LOW
TXN011967,10471,1629.82,4,0,1471,0,71,0,0,721.75,2.26,1723,WALLET,0,25.0,7,14.2,LOW
TXN011834,10770,595.27,11,0,520,0,47,0,0,1101.5,0.54,706,NETBANKING,0,34.99,0,14.0,LOW
TXN009191,12202,3548.02,18,0,1110,0,92,1,0,256.84,13.76,1531,CARD,0,12.02,20,16.81,LOW
TXN009270,12100,793.09,4,0,1111,0,91,2,0,509.84,1.55,1762,UPI,0,24.83,0,9.93,LOW
TXN011696,12717,1595.47,18,0,1439,0,53,0,1,659.99,2.41,723,UPI,0,42.57,7,21.23,LOW
TXN005712,11029,624.92,7,0,428,0,88,0,1,741.99,0.84,1734,NETBANKING,0,14.49,0,5.8,LOW
TXN001362,10074,3199.02,19,0,633,0,52,0,0,828.16,3.86,807,UPI,0,33.04,7,17.42,LOW
TXN002242,11399,1440.59,17,0,443,0,10,1,0,296.06,4.85,658,UPI,0,38.58,15,24.43,LOW
TXN001829,10273,220.93,10,0,529,0,65,0,0,159.97,1.37,1175,UPI,0,37.99,0,15.2,LOW
TXN004574,12596,107.28,3,0,784,0,46,0,0,782.58,0.14,859,CARD,0,10.1,0,4.04,LOW
TXN001931,12920,1813.54,8,0,1303,0,73,3,0,136.77,13.16,1981,CARD,0,3.36,28,18.15,LOW
TXN006026,11708,681.52,10,1,8,0,39,0,0,996.91,0.68,553,WALLET,0,26.66,15,19.66,LOW
TXN005328,11490,1970.77,23,1,5,0,79,1,1,199.38,9.84,1218,WALLET,1,99.04,45,66.62,MEDIUM
TXN011471,10705,1205.31,2,0,1208,0,7,1,1,1243.96,0.97,1660,CARD,0,13.43,0,5.37,LOW
TXN011482,11719,2312.83,14,0,1305,0,56,1,1,1031.66,2.24,1513,UPI,0,46.25,7,22.7,LOW
TXN010901,12381,441.51,5,0,604,0,13,0,1,333.61,1.32,649,CARD,0,44.52,0,17.81,LOW
TXN003423,11774,2959.78,5,0,406,0,64,1,0,289.21,10.2,1179,CARD,0,17.19,20,18.88,LOW
TXN003256,11226,5180.95,23,0,1102,0,53,3,0,515.19,10.04,1718,NETBANKING,0,10.07,28,20.83,LOW
TXN009699,11822,2068.38,11,0,1452,0,88,4,1,831.19,2.49,1479,CARD,1,21.87,15,17.75,LOW
TXN006691,10790,402.94,22,0,180,0,71,1,0,749.11,0.54,1562,WALLET,0,26.38,0,10.55,LOW
TXN011897,11859,396.84,20,0,1060,0,45,0,0,438.83,0.9,826,UPI,0,34.47,0,13.79,LOW
TXN006044,12746,1634.57,10,1,17,0,17,1,0,126.26,12.84,255,UPI,1,97.54,45,66.02,MEDIUM
TXN000107,10391,70.74,12,1,17,0,66,4,1,1033.4,0.07,965,NETBANKING,0,9.59,23,17.63,LOW
TXN006123,11644,1537.0,0,0,451,0,25,2,0,244.33,6.27,1633,UPI,0,17.33,15,15.93,LOW
TXN009064,10555,4183.71,5,0,736,0,90,0,1,547.56,7.63,248,UPI,0,14.44,20,17.78,LOW
TXN009827,10896,201.29,23,0,119,0,76,1,0,860.05,0.23,172,NETBANKING,0,71.53,0,28.61,LOW
TXN010651,12315,2221.69,19,0,453,0,65,1,1,526.73,4.21,1337,NETBANKING,0,18.1,15,16.24,LOW
TXN007628,12729,868.78,18,0,1478,0,40,0,0,257.26,3.36,1925,CARD,0,8.53,7,7.61,LOW
TXN004886,10370,742.26,20,0,954,0,55,1,0,249.53,2.96,1841,UPI,0,11.39,7,8.76,LOW
TXN006369,10428,445.92,10,0,642,0,92,0,0,548.32,0.81,711,CARD,0,36.45,0,14.58,LOW
TXN001215,11205,1081.33,8,0,625,0,66,0,1,238.0,4.52,1365,UPI,1,22.93,15,18.17,LOW
TXN005858,10830,972.88,15,0,1246,0,17,0,1,408.26,2.38,1458,UPI,0,40.54,7,20.41,LOW
TXN001897,10110,573.85,7,0,1459,0,5,0,0,186.41,3.06,1475,UPI,0,14.47,7,9.99,LOW
TXN004922,11093,278.26,17,0,224,0,72,3,0,278.59,1.0,362,CARD,0,61.05,8,29.22,LOW
TXN003333,11792,614.69,13,0,92,0,40,1,0,488.08,1.26,1822,UPI,0,23.66,0,9.46,LOW
TXN007066,12092,1684.87,20,0,771,0,27,4,0,454.83,3.7,92,UPI,0,29.8,15,20.92,LOW
TXN002275,10580,207.51,7,1,4,0,62,0,1,372.05,0.56,1607,UPI,0,25.26,15,19.1,LOW
TXN003733,11089,6204.96,3,0,111,0,86,1,1,223.48,27.64,1499,UPI,0,34.56,20,25.83,LOW
TXN004570,11392,245.34,2,0,241,0,39,0,0,314.92,0.78,66,CARD,0,4.14,0,1.65,LOW
TXN002744,11923,180.76,18,0,160,0,58,1,0,287.64,0.63,1263,UPI,1,17.27,0,6.91,LOW
TXN009821,12770,998.15,18,0,840,0,25,0,0,991.31,1.01,1297,UPI,0,28.01,0,11.21,LOW
TXN003753,11050,1207.15,14,0,888,0,54,1,0,248.67,4.83,757,UPI,0,32.82,15,22.13,LOW
TXN005381,11735,330.63,14,0,1376,0,96,2,0,342.56,0.96,901,NETBANKING,0,52.5,0,21.0,LOW
TXN004071,10885,1909.72,12,0,167,0,72,1,1,349.12,5.45,291,CARD,0,31.94,15,21.78,LOW
TXN005531,12077,354.75,10,0,240,0,66,1,0,774.49,0.46,864,UPI,0,22.7,0,9.08,LOW
TXN007597,12424,1769.7,1,0,1465,0,65,0,0,606.97,2.91,1834,CARD,0,17.64,7,11.26,LOW
TXN002222,10001,754.47,13,0,1240,0,43,3,0,477.86,1.58,756,NETBANKING,0,24.57,8,14.63,LOW
TXN003653,11972,622.01,2,1,0,0,13,1,0,680.83,0.91,1683,UPI,0,24.54,15,18.81,LOW
TXN002216,12338,2650.89,20,0,1241,0,1,3,0,501.14,5.28,392,CARD,0,11.7,23,18.48,LOW
TXN001543,11165,558.62,7,0,1436,0,34,2,0,208.64,2.66,391,UPI,0,14.41,7,9.96,LOW
TXN006515,11019,2470.7,5,0,779,0,51,1,0,151.24,16.23,1315,WALLET,0,11.95,20,16.78,LOW
TXN005521,10442,299.15,13,0,350,0,40,2,0,345.94,0.86,663,UPI,0,22.12,0,8.85,LOW
TXN011099,10386,641.84,20,1,4,0,69,2,0,1336.83,0.48,20,UPI,0,18.38,15,16.35,LOW
TXN002476,11083,1543.02,10,0,746,0,18,1,0,353.49,4.35,428,CARD,0,34.55,15,22.82,LOW
TXN004565,10489,771.53,11,0,1058,0,12,2,0,964.29,0.8,562,CARD,0,36.81,0,14.72,LOW
TXN002099,11381,1163.82,16,0,514,0,36,3,2,984.99,1.18,674,CARD,0,32.11,16,22.44,LOW
TXN006432,11450,1136.69,13,0,574,0,98,1,0,1263.52,0.9,1590,CARD,0,43.73,0,17.49,LOW
TXN008366,12339,599.19,2,0,1281,1,104,2,0,325.46,1.84,1058,NETBANKING,0,22.44,15,17.97,LOW
TXN011520,12666,2218.43,11,1,3,0,53,4,0,822.06,2.7,206,UPI,0,38.4,30,33.36,LOW
TXN010802,10463,354.02,11,0,892,0,32,2,1,197.07,1.79,723,WALLET,0,17.91,0,7.16,LOW
TXN007405,10241,911.63,15,0,825,0,66,1,0,450.12,2.02,642,CARD,0,30.29,7,16.32,LOW
TXN006960,10469,1669.63,21,0,648,0,54,2,0,880.64,1.89,1152,CARD,0,64.46,0,25.78,LOW
TXN007607,11013,936.54,13,1,6,0,72,2,0,1003.25,0.93,1565,NETBANKING,0,28.14,15,20.26,LOW
TXN008568,11919,1032.4,3,0,569,0,85,0,1,357.43,2.88,72,UPI,0,19.18,7,11.87,LOW
TXN003086,12307,1510.02,18,0,982,0,93,2,0,943.31,1.6,780,CARD,0,45.63,0,18.25,LOW
TXN009065,10843,415.39,17,0,1039,0,72,1,2,337.16,1.23,1635,UPI,0,41.19,8,21.28,LOW
TXN002917,10162,95.14,4,1,1,0,63,1,0,650.75,0.15,1944,WALLET,0,12.1,15,13.84,LOW
TXN008292,11239,2328.98,15,0,830,1,252,3,0,330.57,7.02,650,CARD,0,40.97,43,42.19,MEDIUM
TXN004663,12518,2141.68,18,0,1499,0,98,1,0,692.34,3.09,1284,CARD,0,19.72,7,12.09,LOW
TXN007115,11842,1027.3,3,0,357,0,88,2,0,201.22,5.08,589,WALLET,0,20.98,15,17.39,LOW
TXN005418,10795,1871.05,16,0,1293,0,9,0,0,178.84,10.4,769,UPI,0,57.04,20,34.82,LOW
TXN006284,11552,1734.36,17,0,804,0,72,1,1,656.49,2.64,188,UPI,0,61.26,7,28.7,LOW
TXN003723,11098,551.84,15,0,1254,0,81,0,0,403.02,1.37,1417,UPI,0,16.1,0,6.44,LOW
TXN003319,12395,786.34,9,0,89,0,32,3,0,184.96,4.23,1686,UPI,0,26.61,23,24.44,LOW
TXN010764,10463,495.26,16,0,408,1,832,0,0,666.65,0.74,1584,UPI,0,35.68,35,35.27,LOW
TXN011172,11868,2621.8,2,0,323,0,67,0,0,578.94,4.52,1888,UPI,0,28.0,15,20.2,LOW
TXN010971,11811,993.7,4,0,1314,0,0,0,0,290.8,3.41,987,UPI,0,39.01,7,19.81,LOW
TXN008775,11049,2192.37,10,0,643,0,38,2,0,3633.16,0.6,462,CARD,0,32.55,0,13.02,LOW
TXN002523,12139,1826.66,15,0,641,0,36,2,0,1496.55,1.22,515,CARD,1,51.63,0,20.65,LOW
TXN010935,10991,1332.59,19,0,1466,0,51,1,1,578.45,2.3,1230,WALLET,0,43.39,7,21.56,LOW
TXN006471,11854,671.04,18,0,125,0,88,0,0,606.08,1.11,501,UPI,0,28.07,0,11.23,LOW
TXN006411,12020,1047.87,19,0,1044,0,46,0,0,623.95,1.68,1244,NETBANKING,0,31.76,0,12.7,LOW
TXN001164,12443,504.95,5,0,740,0,70,3,1,1349.01,0.37,1635,WALLET,0,25.2,8,14.88,LOW
TXN001166,12188,3037.41,20,0,1149,0,42,0,0,1221.96,2.48,115,WALLET,0,25.44,7,14.38,LOW
TXN011792,11975,1123.18,6,1,2,0,20,3,0,368.85,3.04,56,WALLET,0,51.19,30,38.48,LOW
TXN002799,12563,94.06,1,0,481,0,35,0,0,784.96,0.12,737,CARD,0,6.05,0,2.42,LOW
TXN008556,11298,869.75,15,0,660,0,52,2,1,302.42,2.87,453,UPI,0,18.1,7,11.44,LOW
TXN011988,11981,1989.59,9,0,1278,0,56,0,0,696.93,2.85,1633,CARD,0,45.12,7,22.25,LOW
TXN006780,11082,283.55,15,0,1008,0,97,0,0,558.09,0.51,1608,CARD,0,36.25,0,14.5,LOW
TXN003003,11727,857.87,20,0,243,0,80,0,0,116.97,7.27,1580,CARD,0,14.16,20,17.67,LOW
TXN010968,11184,454.36,12,0,403,0,24,1,0,938.39,0.48,1570,UPI,0,36.5,0,14.6,LOW
TXN002618,10398,394.58,3,0,1284,0,57,2,4,774.52,0.51,1939,UPI,0,13.75,15,14.5,LOW
TXN006635,12598,792.35,23,1,2,0,36,3,1,1152.89,0.69,1002,UPI,0,5.52,23,16.01,LOW
TXN006875,11045,1227.41,8,0,142,0,92,0,0,573.07,2.14,1145,UPI,0,32.98,7,17.39,LOW
TXN009751,10864,1592.87,15,0,800,0,28,0,0,375.68,4.23,879,UPI,0,34.05,15,22.62,LOW
TXN003117,10264,654.17,6,0,515,0,97,0,0,128.89,5.04,1281,NETBANKING,1,11.08,15,13.43,LOW
TXN008537,10596,575.29,12,0,631,0,2,0,0,462.98,1.24,945,NETBANKING,0,16.33,0,6.53,LOW
TXN010833,11361,2425.61,7,1,19,0,57,2,1,535.36,4.52,123,WALLET,0,59.23,40,47.69,MEDIUM
TXN009092,12110,1492.35,10,1,18,0,75,0,1,164.74,9.0,285,CARD,1,93.59,45,64.44,MEDIUM
TXN011063,11651,306.05,13,0,1415,0,54,2,0,495.55,0.62,1738,UPI,0,13.3,0,5.32,LOW
TXN002633,10991,617.04,18,0,739,0,83,1,1,1099.49,0.56,1456,NETBANKING,0,31.7,0,12.68,LOW
TXN004263,12079,381.97,22,0,1305,0,85,3,0,1637.02,0.23,1969,CARD,0,5.84,8,7.14,LOW
TXN007464,10342,711.62,21,0,1086,0,57,2,1,119.55,5.9,1227,CARD,0,18.69,15,16.47,LOW
TXN000530,10284,543.09,16,0,938,0,38,2,0,1344.57,0.4,1475,UPI,1,16.11,0,6.44,LOW
TXN003993,11594,1000.23,19,0,564,0,57,0,0,376.01,2.65,1188,UPI,0,46.97,7,22.99,LOW
TXN000732,10708,2409.96,5,0,328,0,49,0,0,143.81,16.64,1894,NETBANKING,1,6.31,20,14.53,LOW
TXN006202,11657,827.61,18,0,1362,0,97,4,0,1216.8,0.68,1617,UPI,0,7.3,8,7.72,LOW
